station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-dry,223,34,53,16,7.730096754787583,1.9800221975582686,2.0698317896332292,0.39595866166514504
ALMEIDINHA,PAMPLONA,0.5666045144360723,wet-wet,127,40,40,16,18.30312945258534,1.27,0.8741674499679606,0.26021688210078064
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-wet,221,71,91,21,16.10241674290084,0.7183098591549296,1.304152062097038,-0.20305450905991665
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-dry,405,30,84,19,11.068508057227671,3.0535714285714284,1.716581846601549,0.4094720644879935
ALMEIDINHA,PONFERRADA,0.27155843653758494,wet-wet,184,39,63,24,23.73901541208579,1.7973137973137974,1.0109939095360012,0.4080295832057077
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-wet,247,153,93,45,18.06349018341762,0.7811511701454775,2.491212913067611,-0.08392133990392632
ALMEIDINHA,PORTO,0.16025033210091358,dry-dry,762,41,151,7,18.77572943463591,0.8615732514941044,0.3728217337371181,-0.23618414435857918
ALMEIDINHA,PORTO,0.16025033210091358,wet-wet,274,55,98,31,36.160476840330674,1.5758812615955473,0.857289579915742,0.255673581834007
ALMEIDINHA,PORTO,0.16025033210091358,dry-wet,478,282,164,85,35.94863401025646,0.878524476734129,2.364484836217942,-0.041847229119822665
ALMEIDINHA,SORIA,0.43600919255387915,dry-dry,453,54,89,32,13.998471520214201,3.016229712858926,2.2859638606822945,0.6171735883361688
ALMEIDINHA,SORIA,0.43600919255387915,wet-wet,198,52,72,36,30.490137241190784,1.9038461538461537,1.1807096739258243,0.6074518756531953
ALMEIDINHA,SORIA,0.43600919255387915,dry-wet,269,148,113,51,21.83653249522289,0.8203181057163358,2.3355356447346716,-0.055784403745117186
ALMEIDINHA,TARIFA,0.6390090811114342,dry-dry,476,68,49,19,8.121705236952282,2.7142857142857144,2.3394101910462664,0.471157586886958
ALMEIDINHA,TARIFA,0.6390090811114342,wet-wet,135,28,59,14,21.7491513002849,1.1440677966101696,0.643703278656975,0.06889525584085043
ALMEIDINHA,TARIFA,0.6390090811114342,dry-wet,250,118,67,21,14.689059327972306,0.6640526182646092,1.429635453919762,-0.21934941534276228
ALMEIDINHA,TAVIRA,0.4767871520870836,dry-dry,687,96,49,13,9.253369993934559,1.8985969387755102,1.4048935694261981,0.2593478068873064
ALMEIDINHA,TAVIRA,0.4767871520870836,wet-wet,105,17,61,11,21.916535531921266,1.1137897782063646,0.5019041437447349,-0.02019304377996967
ALMEIDINHA,TAVIRA,0.4767871520870836,dry-wet,345,172,90,38,21.496984332709246,0.8468992248062015,1.767689802991585,-0.10671476239649084
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-dry,887,155,64,16,10.277442168979036,1.4306451612903226,1.5568075924857716,0.13835323314533066
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-wet,483,174,114,25,22.394706310556266,0.6087416817906836,1.1163352469693102,-0.21515458369389162
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-dry,487,63,51,14,8.595869127738958,2.122004357298475,1.6286892915600422,0.3437884573230431
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-wet,279,107,77,21,17.010096318319086,0.7111299915038233,1.2345609105919038,-0.1624296296945765
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-dry,678,114,87,36,13.169146674211394,2.4609800362976406,2.7336623162150167,0.4613321613748385
ALMEIDINHA,VANDELLOS,0.7000052061225858,wet-wet,115,42,74,29,28.74023749464614,1.0730373230373231,1.0090382866669856,0.1284511766864178
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-wet,356,136,115,28,23.265462896270755,0.6373401534526855,1.2035006621118272,-0.23767193727490546
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-dry,532,47,140,18,18.383565470181246,1.4553191489361703,0.9791354146831092,0.11887543668268968
ALMEIDINHA,VIMIANZO,0.3743031747072173,wet-wet,330,104,72,30,32.6587348422624,1.3221153846153846,0.9185903907452706,0.22214929745836073
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-wet,501,200,156,44,30.023916165110947,0.7065384615384616,1.4654983633057785,-0.1890656758613657
ALMEIDINHA,ZAMORA,0.1742940890469591,dry-dry,529,42,80,19,12.320174903851399,2.9913690476190475,1.5421858981937364,0.3920115740510776
ALMEIDINHA,ZAMORA,0.1742940890469591,wet-wet,187,30,76,25,30.503136569960567,2.050438596491228,0.8195878460780965,0.5248075150962006
