station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
CUENCA,LORCA,dry-dry,271.00645499216216,1354,341,17,0.2721905929884924,271.00645499216216,1354,1317,14,0.19518133494677303
CUENCA,LORCA,dry-wet,271.00645499216216,551,196,13,-0.2332999717976993,271.00645499216216,551,509,17,-0.15667156542735083
CUENCA,LORCA,wet-wet,271.00645499216216,153,111,5,0.2294692029167289,271.00645499216216,153,136,5,0.1912527328933962
CUENCA,MONTSERRAT,dry-dry,374.7167603573681,1305,471,18,0.3490825067673845,374.7167603573681,1305,1292,15,0.3582149458139941
CUENCA,MONTSERRAT,dry-wet,374.7167603573681,443,214,13,-0.3767901406059732,374.7167603573681,443,385,15,-0.3398667483000994
CUENCA,MONTSERRAT,wet-wet,374.7167603573681,262,176,4,0.31728477308398867,374.7167603573681,262,241,6,0.32017361360765184
CUENCA,OURENSE,dry-dry,540.8797259364422,826,330,13,0.2100060538481001,540.8797259364422,826,810,14,0.2388964045214893
CUENCA,OURENSE,dry-wet,540.8797259364422,448,212,11,-0.30070109853091864,540.8797259364422,448,405,16,-0.3446985963163347
CUENCA,OURENSE,wet-wet,540.8797259364422,430,245,7,0.4665593046911428,540.8797259364422,430,401,10,0.4026807181977238
CUENCA,OVIEDO,dry-dry,479.503617813958,856,380,15,0.19614186544428872,479.503617813958,856,851,15,0.24402903580796886
CUENCA,OVIEDO,dry-wet,479.503617813958,639,338,19,-0.20195865479487893,479.503617813958,639,590,17,-0.23187113316258554
CUENCA,OVIEDO,wet-wet,479.503617813958,372,255,9,0.2297225378004779,479.503617813958,372,356,9,0.23058397933818067
CUENCA,PAMPLONA,dry-dry,308.63219424047696,917,384,16,0.45325814718538887,308.63219424047696,917,917,16,0.41971323552436873
CUENCA,PAMPLONA,dry-wet,308.63219424047696,461,200,12,-0.4009230249260588,308.63219424047696,461,417,16,-0.35662607990399986
CUENCA,PAMPLONA,wet-wet,308.63219424047696,403,281,9,0.2664505421827243,308.63219424047696,403,389,9,0.2612188682637386
CUENCA,PONFERRADA,dry-dry,465.0263825421571,802,301,11,0.32527013944698585,465.0263825421571,802,782,14,0.24798060160662133
CUENCA,PONFERRADA,dry-wet,465.0263825421571,407,175,9,-0.3203892169155783,465.0263825421571,407,377,18,-0.33775798820843694
CUENCA,PONFERRADA,wet-wet,465.0263825421571,377,242,9,0.3232062818200243,465.0263825421571,377,341,9,0.26880247335589724
CUENCA,PORTO,dry-dry,567.1821488614561,1059,347,14,0.2074420025992681,567.1821488614561,1059,1049,15,0.20112197453782016
CUENCA,PORTO,dry-wet,567.1821488614561,612,269,14,-0.24802709255908825,567.1821488614561,612,565,18,-0.2583550134755204
CUENCA,PORTO,wet-wet,567.1821488614561,473,300,11,0.26091984123439244,567.1821488614561,473,446,10,0.20246144202632713
CUENCA,SORIA,dry-dry,192.20784562821694,780,433,12,0.6844612335183498,192.20784562821694,780,746,12,0.6322594685948671
CUENCA,SORIA,dry-wet,192.20784562821694,230,81,5,-0.531120178639135,192.20784562821694,230,172,9,-0.4699015665115848
CUENCA,SORIA,wet-wet,192.20784562821694,454,340,8,0.5269933255417919,192.20784562821694,454,433,8,0.5237990854496475
CUENCA,TARIFA,dry-dry,543.314058633662,1122,495,17,0.4208375628288172,543.314058633662,1122,1095,14,0.4339690583012186
CUENCA,TARIFA,dry-wet,543.314058633662,373,180,10,-0.42538117928579605,543.314058633662,373,337,16,-0.3460358420988084
CUENCA,TARIFA,wet-wet,543.314058633662,361,219,6,0.3496201252232733,543.314058633662,361,345,10,0.3840572002770853
CUENCA,TORREVIEJA,dry-dry,262.82152027625284,1321,260,11,0.3073677996746367,262.82152027625284,1321,1321,16,0.204764307852316
CUENCA,TORREVIEJA,dry-wet,262.82152027625284,559,162,11,-0.19697385237904866,262.82152027625284,559,508,16,-0.1895272892804091
CUENCA,TORREVIEJA,wet-wet,262.82152027625284,160,111,4,0.14113719867334437,262.82152027625284,160,143,5,0.17957660417798688
CUENCA,VALENCIA,dry-dry,164.3475767291076,1033,341,14,0.39517913478578354,164.3475767291076,1033,983,14,0.36120803754325403
CUENCA,VALENCIA,dry-wet,164.3475767291076,428,167,10,-0.17976809506890995,164.3475767291076,428,377,16,-0.21146148514769497
CUENCA,VALENCIA,wet-wet,164.3475767291076,229,155,4,0.18659094354989766,164.3475767291076,229,207,6,0.1379960350786274
CUENCA,VANDELLOS,dry-dry,272.5041374933283,966,314,15,0.462383471564205,272.5041374933283,966,942,14,0.38219503930413334
CUENCA,VANDELLOS,dry-wet,272.5041374933283,350,97,8,-0.2507769864782249,272.5041374933283,350,283,12,-0.29709788197219156
CUENCA,VANDELLOS,wet-wet,272.5041374933283,191,128,4,0.35990140124558945,272.5041374933283,191,167,5,0.30012084788483223
CUENCA,VIMIANZO,dry-dry,664.1938871252027,866,287,12,0.0752397639668112,664.1938871252027,866,853,15,0.14982559271892615
CUENCA,VIMIANZO,dry-wet,664.1938871252027,881,320,19,-0.2051121825210322,664.1938871252027,881,828,21,-0.1862030729840199
CUENCA,VIMIANZO,wet-wet,664.1938871252027,512,260,11,0.2213957138690789,664.1938871252027,512,489,9,0.15476563443991256
CUENCA,ZAMORA,dry-dry,343.440380730089,1116,562,16,0.42866298185964896,343.440380730089,1116,1116,16,0.46169661569627507
CUENCA,ZAMORA,dry-wet,343.440380730089,365,191,9,-0.36801113241530764,343.440380730089,365,310,12,-0.401023414433753
CUENCA,ZAMORA,wet-wet,343.440380730089,395,304,9,0.4399981605019321,343.440380730089,395,387,9,0.41021271722743635
DAROCA,EXTREMO,dry-dry,594.9213952362923,513,124,7,0.1982783312701613,594.9213952362923,513,487,13,0.3156168139842073
DAROCA,EXTREMO,dry-wet,594.9213952362923,391,83,6,-0.25633924713538964,594.9213952362923,391,334,15,-0.1640030696961059
DAROCA,EXTREMO,wet-wet,594.9213952362923,191,96,5,0.13814026385746794,594.9213952362923,191,183,8,0.16767418688006347
DAROCA,GETAFE,dry-dry,214.91018245542134,960,452,15,0.5411075239971281,214.91018245542134,960,888,11,0.5091895516836212
DAROCA,GETAFE,dry-wet,214.91018245542134,263,136,8,-0.35409025378313036,214.91018245542134,263,183,8,-0.31278516805396944
DAROCA,GETAFE,wet-wet,214.91018245542134,252,197,4,0.4038469212903144,214.91018245542134,252,248,6,0.3838768821229278
DAROCA,LORCA,dry-dry,385.4390109784557,1155,226,13,0.1893152392199797,385.4390109784557,1155,1116,14,0.09316753714622177
DAROCA,LORCA,dry-wet,385.4390109784557,385,138,10,-0.23134593299512018,385.4390109784557,385,353,13,-0.1910881583225823
DAROCA,LORCA,wet-wet,385.4390109784557,108,82,3,0.29218593299726,385.4390109784557,108,103,4,0.22415949258574747
DAROCA,MONTSERRAT,dry-dry,276.3837482779679,1084,411,16,0.44872146665848656,276.3837482779679,1084,1060,13,0.4428615422359873
DAROCA,MONTSERRAT,dry-wet,276.3837482779679,315,159,10,-0.4500383627718739,276.3837482779679,315,269,11,-0.4018518010055959
DAROCA,MONTSERRAT,wet-wet,276.3837482779679,189,156,4,0.316680819059627,276.3837482779679,189,179,4,0.25581493987671333
DAROCA,OURENSE,dry-dry,551.811062081934,639,217,9,0.11723991593764031,551.811062081934,639,567,11,0.21141049305435614
DAROCA,OURENSE,dry-wet,551.811062081934,414,176,9,-0.13373631037487987,551.811062081934,414,392,16,-0.2130142806568968
DAROCA,OURENSE,wet-wet,551.811062081934,239,148,4,0.2437150735467147,551.811062081934,239,220,6,0.22457492538702026
DAROCA,OVIEDO,dry-dry,443.8119946032598,736,289,10,0.3716634133357508,443.8119946032598,736,726,13,0.2990085412697556
DAROCA,OVIEDO,dry-wet,443.8119946032598,478,252,13,-0.2886300850262402,443.8119946032598,478,428,14,-0.32442923768173376
DAROCA,OVIEDO,wet-wet,443.8119946032598,280,217,8,0.3433810237896823,443.8119946032598,280,265,6,0.3257699265184992
DAROCA,PAMPLONA,dry-dry,190.36900257435718,803,336,12,0.5063758952125349,190.36900257435718,803,767,12,0.5179711729904595
DAROCA,PAMPLONA,dry-wet,190.36900257435718,357,196,11,-0.33339663598337776,190.36900257435718,357,331,13,-0.38427645029269486
DAROCA,PAMPLONA,wet-wet,190.36900257435718,269,195,5,0.2588364104085922,190.36900257435718,269,256,6,0.2650918122022715
DAROCA,PONFERRADA,dry-dry,459.08235989634846,682,223,9,0.2619376052663316,459.08235989634846,682,612,13,0.24514194019253072
DAROCA,PONFERRADA,dry-wet,459.08235989634846,397,172,8,-0.11089506176120242,459.08235989634846,397,372,17,-0.1952650674351888
DAROCA,PONFERRADA,wet-wet,459.08235989634846,202,149,6,0.04445944135498098,459.08235989634846,202,178,5,0.07224938734293482
DAROCA,PORTO,dry-dry,608.3649744652214,799,272,13,0.06401680984861972,608.3649744652214,799,686,13,0.1763341582785577
DAROCA,PORTO,dry-wet,608.3649744652214,550,279,16,-0.08084111046182799,608.3649744652214,550,497,16,-0.15762501957284528
DAROCA,PORTO,wet-wet,608.3649744652214,237,150,6,0.08556696156289174,608.3649744652214,237,222,7,0.027693393109730163
DAROCA,SORIA,dry-dry,115.75300736284872,677,360,11,0.5850161331574745,115.75300736284872,677,643,12,0.552224057843789
DAROCA,SORIA,dry-wet,115.75300736284872,220,102,7,-0.49834137266466344,115.75300736284872,220,167,9,-0.4926271623970481
DAROCA,SORIA,wet-wet,115.75300736284872,266,199,4,0.45821744285200555,115.75300736284872,266,251,5,0.4551180246459037
DAROCA,TARIFA,dry-dry,673.7930290643372,847,354,14,0.3561756582637409,673.7930290643372,847,802,14,0.2954841414665864
DAROCA,TARIFA,dry-wet,673.7930290643372,344,140,8,-0.2613009279958081,673.7930290643372,344,302,15,-0.20152090829044403
DAROCA,TARIFA,wet-wet,673.7930290643372,216,139,5,0.37916227280012477,673.7930290643372,216,195,6,0.36469046693134416
DAROCA,TORREVIEJA,dry-dry,353.9576047317979,1084,189,9,0.32994055117186355,353.9576047317979,1084,1075,15,0.21988598916647104
DAROCA,TORREVIEJA,dry-wet,353.9576047317979,341,106,8,-0.07438684955804582,353.9576047317979,341,313,13,-0.21391768984720885
DAROCA,TORREVIEJA,wet-wet,353.9576047317979,104,78,3,0.17989074397022498,353.9576047317979,104,97,4,0.23039737304022395
DAROCA,VALENCIA,dry-dry,202.0600060499945,910,288,12,0.3195336791853022,202.0600060499945,910,842,13,0.35453024969646446
DAROCA,VALENCIA,dry-wet,202.0600060499945,279,87,6,-0.3130910092255765,202.0600060499945,279,216,10,-0.3251634828895306
DAROCA,VALENCIA,wet-wet,202.0600060499945,174,136,4,0.39294501622793104,202.0600060499945,174,156,4,0.34036956501679283
DAROCA,VANDELLOS,dry-dry,192.12935002265584,824,252,11,0.4228076147963294,192.12935002265584,824,796,11,0.3573698540114481
DAROCA,VANDELLOS,dry-wet,192.12935002265584,228,82,6,-0.40543270727576985,192.12935002265584,228,175,7,-0.39457449614658757
DAROCA,VANDELLOS,wet-wet,192.12935002265584,153,121,4,0.31174084116165474,192.12935002265584,153,140,4,0.3367391682700377
DAROCA,VIMIANZO,dry-dry,665.9181091997569,744,273,12,0.1905078272000287,665.9181091997569,744,722,13,0.17522503735929193
DAROCA,VIMIANZO,dry-wet,665.9181091997569,770,304,19,-0.06819425613159809,665.9181091997569,770,734,20,-0.1004056500508408
DAROCA,VIMIANZO,wet-wet,665.9181091997569,309,186,9,0.14080456852615128,665.9181091997569,309,301,7,0.12207626962790497
DAROCA,ZAMORA,dry-dry,363.94512147091547,923,343,12,0.3351949205521074,363.94512147091547,923,912,15,0.42166083273015786
DAROCA,ZAMORA,dry-wet,363.94512147091547,351,201,10,-0.2206485692956857,363.94512147091547,351,322,14,-0.2199168216244955
DAROCA,ZAMORA,wet-wet,363.94512147091547,228,181,5,0.17459215518908516,363.94512147091547,228,222,6,0.2184507863257483
EXTREMO,GETAFE,dry-dry,438.37559538811104,542,123,7,0.26487743681572645,438.37559538811104,542,510,13,0.3359453509337218
EXTREMO,GETAFE,dry-wet,438.37559538811104,414,116,8,-0.21042207157209913,438.37559538811104,414,355,17,-0.21334456196437604
EXTREMO,GETAFE,wet-wet,438.37559538811104,241,98,5,-0.14292243595750287,438.37559538811104,241,229,10,0.08754456693838916
EXTREMO,LORCA,dry-dry,751.1837443784797,553,23,2,-0.20145639941244853,751.1837443784797,553,527,14,0.046568236750713365
EXTREMO,LORCA,dry-wet,751.1837443784797,685,72,6,-0.07521647403957164,751.1837443784797,685,617,17,0.03510494612007881
EXTREMO,LORCA,wet-wet,751.1837443784797,75,18,1,-0.3952847075210474,751.1837443784797,75,48,3,-0.3511967225308265
EXTREMO,MONTSERRAT,dry-dry,855.3162852926539,612,91,6,0.1950535134758233,855.3162852926539,612,593,14,0.17671975991882144
EXTREMO,MONTSERRAT,dry-wet,855.3162852926539,531,62,5,-0.11230715421240778,855.3162852926539,531,483,19,-0.08907092575051173
EXTREMO,MONTSERRAT,wet-wet,855.3162852926539,153,63,3,0.08905514347757279,855.3162852926539,153,100,4,0.021853832756236553
EXTREMO,OURENSE,dry-dry,64.68203519715652,384,220,8,0.430219792166343,64.68203519715652,384,348,7,0.39009604552896193
EXTREMO,OURENSE,dry-wet,64.68203519715652,297,156,7,-0.2936452564263458,64.68203519715652,297,264,10,-0.26195064040110927
EXTREMO,OURENSE,wet-wet,64.68203519715652,371,223,8,0.32800365747455756,64.68203519715652,371,340,10,0.2409451068461254
EXTREMO,OVIEDO,dry-dry,262.7630837702682,502,216,11,0.3434137702696986,262.7630837702682,502,470,12,0.35291543181088425
EXTREMO,OVIEDO,dry-wet,262.7630837702682,410,133,8,-0.221537582919883,262.7630837702682,410,366,17,-0.24954133952942256
EXTREMO,OVIEDO,wet-wet,262.7630837702682,371,187,9,0.055940329341182884,262.7630837702682,371,327,10,0.06679992492269747
EXTREMO,PAMPLONA,dry-dry,568.9701886163513,370,117,7,0.39243520862211817,568.9701886163513,370,330,12,0.33884900292398384
EXTREMO,PAMPLONA,dry-wet,568.9701886163513,284,80,7,-0.41713806753405924,568.9701886163513,284,206,12,-0.316312362021615
EXTREMO,PAMPLONA,wet-wet,568.9701886163513,298,152,9,0.1833565083734027,568.9701886163513,298,267,9,0.15187297483574053
EXTREMO,PONFERRADA,dry-dry,167.89533229819756,441,205,10,0.38375523414767815,167.89533229819756,441,406,9,0.43751815684534384
EXTREMO,PONFERRADA,dry-wet,167.89533229819756,260,112,6,-0.28405693908041163,167.89533229819756,260,222,11,-0.30789768394810846
EXTREMO,PONFERRADA,wet-wet,167.89533229819756,314,134,6,0.31056168548657187,167.89533229819756,314,236,7,0.23147390575772592
EXTREMO,PORTO,dry-dry,82.82891707459974,754,384,13,0.32737558811037193,82.82891707459974,754,721,10,0.23625759856734088
EXTREMO,PORTO,dry-wet,82.82891707459974,444,240,9,-0.26537689075573295,82.82891707459974,444,380,11,-0.23909425777467652
EXTREMO,PORTO,wet-wet,82.82891707459974,583,294,8,0.2238470835227109,82.82891707459974,583,524,10,0.17504808559836263
EXTREMO,SORIA,dry-dry,496.0797158419938,352,128,8,0.21004952212044087,496.0797158419938,352,301,9,0.3637171070002772
EXTREMO,SORIA,dry-wet,496.0797158419938,266,83,6,-0.32089315934491236,496.0797158419938,266,198,10,-0.34927325781406665
EXTREMO,SORIA,wet-wet,496.0797158419938,281,121,6,0.25605648943246934,496.0797158419938,281,224,8,0.15141548567256027
EXTREMO,TARIFA,dry-dry,706.092912792578,482,70,5,0.40619127323659515,706.092912792578,482,470,15,0.2013591495666001
EXTREMO,TARIFA,dry-wet,706.092912792578,476,90,7,-0.17718461189208173,706.092912792578,476,432,22,-0.12169450839139247
EXTREMO,TARIFA,wet-wet,706.092912792578,224,53,3,0.12727785800232472,706.092912792578,224,193,11,0.09036598135940078
EXTREMO,TORREVIEJA,dry-dry,795.3584392799829,795,88,7,0.11428287128329226,795.3584392799829,795,795,16,0.09001527938258772
EXTREMO,TORREVIEJA,dry-wet,795.3584392799829,820,124,9,-0.025926062363035032,795.3584392799829,820,723,17,-0.029143750976657723
EXTREMO,TORREVIEJA,wet-wet,795.3584392799829,93,53,3,-0.060604836375553764,795.3584392799829,93,77,4,-0.07528885133184016
EXTREMO,VALENCIA,dry-dry,736.1000516651022,386,40,3,0.12032395162915724,736.1000516651022,386,377,15,0.1491805641166707
EXTREMO,VALENCIA,dry-wet,736.1000516651022,499,66,6,0.06468987204601631,736.1000516651022,499,469,22,-0.05524762510928448
EXTREMO,VALENCIA,wet-wet,736.1000516651022,110,39,2,-0.15352206215727943,736.1000516651022,110,87,5,-0.12248606159518005
EXTREMO,VANDELLOS,dry-dry,785.969387395911,552,68,5,0.19934533814752986,785.969387395911,552,517,13,0.1686880354507527
EXTREMO,VANDELLOS,dry-wet,785.969387395911,477,37,3,-0.20000257917404143,785.969387395911,477,433,18,-0.05652168187815602
EXTREMO,VANDELLOS,wet-wet,785.969387395911,118,42,2,0.15608050160095452,785.969387395911,118,93,5,0.08614809264167124
EXTREMO,VIMIANZO,dry-dry,130.8704831301554,533,241,11,0.30139553668649316,130.8704831301554,533,501,12,0.21276449421529092
EXTREMO,VIMIANZO,dry-wet,130.8704831301554,443,196,11,-0.16401451342435938,130.8704831301554,443,357,14,-0.246622358748256
EXTREMO,VIMIANZO,wet-wet,130.8704831301554,596,295,10,0.09126063246460407,130.8704831301554,596,559,11,0.18066160593421096
EXTREMO,ZAMORA,dry-dry,232.2182025586913,465,159,9,0.4862147935670793,232.2182025586913,465,430,10,0.34767570226856626
EXTREMO,ZAMORA,dry-wet,232.2182025586913,349,133,8,-0.14950970285822218,232.2182025586913,349,321,16,-0.1951142238619367
EXTREMO,ZAMORA,wet-wet,232.2182025586913,255,125,5,0.12970758920847208,232.2182025586913,255,220,8,0.1612566374019648
GETAFE,LORCA,dry-dry,342.6521266485664,1205,291,15,0.16521593650466765,342.6521266485664,1205,1205,16,0.20330547666111348
GETAFE,LORCA,dry-wet,342.6521266485664,407,108,7,-0.3589968175593937,342.6521266485664,407,371,15,-0.16735906904399764
GETAFE,LORCA,wet-wet,342.6521266485664,136,92,4,0.34031011366385516,342.6521266485664,136,100,3,0.36091508324472193
GETAFE,MONTSERRAT,dry-dry,488.6532105300666,1119,369,16,0.24534096502919903,488.6532105300666,1119,1095,14,0.31360870615594066
GETAFE,MONTSERRAT,dry-wet,488.6532105300666,392,164,8,-0.16416202813529995,488.6532105300666,392,348,14,-0.22249274872618605
GETAFE,MONTSERRAT,wet-wet,488.6532105300666,203,158,6,0.3436287673640855,488.6532105300666,203,182,5,0.34709344450838625
GETAFE,OURENSE,dry-dry,412.4454585493426,707,267,11,0.3417677529747955,412.4454585493426,707,640,11,0.3495203996435534
GETAFE,OURENSE,dry-wet,412.4454585493426,382,164,9,-0.38916254805169864,412.4454585493426,382,347,15,-0.3823665176420954
GETAFE,OURENSE,wet-wet,412.4454585493426,328,223,8,0.27031507797624643,412.4454585493426,328,310,8,0.2464621806294328
GETAFE,OVIEDO,dry-dry,383.52033088822407,761,334,15,0.24254954027276152,383.52033088822407,761,739,14,0.27262361127224755
GETAFE,OVIEDO,dry-wet,383.52033088822407,617,341,19,-0.09672475643079786,383.52033088822407,617,567,17,-0.15264884497993594
GETAFE,OVIEDO,wet-wet,383.52033088822407,286,211,7,0.044788182140297166,383.52033088822407,286,259,7,0.04603360106278168
GETAFE,PAMPLONA,dry-dry,329.36051686188137,752,304,14,0.40469146439668485,329.36051686188137,752,710,14,0.39419848069972935
GETAFE,PAMPLONA,dry-wet,329.36051686188137,507,223,12,-0.29506446600232306,329.36051686188137,507,450,15,-0.2769784576281833
GETAFE,PAMPLONA,wet-wet,329.36051686188137,292,218,7,0.10166515225838059,329.36051686188137,292,278,7,0.09884995705805773
GETAFE,PONFERRADA,dry-dry,347.7878302875474,818,257,10,0.36746293040981765,347.7878302875474,818,762,12,0.3580954884177024
GETAFE,PONFERRADA,dry-wet,347.7878302875474,349,138,7,-0.37946374935167093,347.7878302875474,349,292,13,-0.4863439114068819
GETAFE,PONFERRADA,wet-wet,347.7878302875474,297,206,8,0.21025069049085232,347.7878302875474,297,277,8,0.22028624196070207
GETAFE,PORTO,dry-dry,430.07989294675906,884,275,11,0.2402846717175631,430.07989294675906,884,721,11,0.2386461720573973
GETAFE,PORTO,dry-wet,430.07989294675906,463,209,13,-0.30045115191797056,430.07989294675906,463,416,16,-0.34521434925256617
GETAFE,PORTO,wet-wet,430.07989294675906,358,215,8,0.30211049293067244,430.07989294675906,358,323,8,0.24847651380512278
GETAFE,SORIA,dry-dry,194.23062427293388,737,377,11,0.6158911194199556,194.23062427293388,737,704,12,0.5680040112190003
GETAFE,SORIA,dry-wet,194.23062427293388,206,78,5,-0.4532294544304328,194.23062427293388,206,152,8,-0.45220231677680023
GETAFE,SORIA,wet-wet,194.23062427293388,356,255,5,0.5229221447247289,194.23062427293388,356,341,7,0.5692143057733637
GETAFE,TARIFA,dry-dry,503.93440625424194,918,413,14,0.47053351771228347,503.93440625424194,918,909,15,0.4231509550256186
GETAFE,TARIFA,dry-wet,503.93440625424194,304,133,9,-0.450945399159666,503.93440625424194,304,275,15,-0.4098318736314455
GETAFE,TARIFA,wet-wet,503.93440625424194,306,223,8,0.5822991167139528,503.93440625424194,306,291,8,0.5419235649930543
GETAFE,TORREVIEJA,dry-dry,366.1941513723087,1086,159,7,0.26168079806592187,366.1941513723087,1086,1086,16,0.2050541710702004
GETAFE,TORREVIEJA,dry-wet,366.1941513723087,413,124,9,-0.015419781167832734,366.1941513723087,413,358,13,-0.16068732265472316
GETAFE,TORREVIEJA,wet-wet,366.1941513723087,126,89,4,0.26394018105442707,366.1941513723087,126,107,4,0.33369350790023955
GETAFE,VALENCIA,dry-dry,300.38725558016614,944,243,8,0.31575892563587304,300.38725558016614,944,842,14,0.2598185234714592
GETAFE,VALENCIA,dry-wet,300.38725558016614,349,111,7,-0.25307791952447994,300.38725558016614,349,296,14,-0.3225201237783978
GETAFE,VALENCIA,wet-wet,300.38725558016614,199,133,4,0.31060691629168546,300.38725558016614,199,173,5,0.26431754247538913
GETAFE,VANDELLOS,dry-dry,394.4493920266504,806,265,13,0.3126559884138486,394.4493920266504,806,788,14,0.2774413526018389
GETAFE,VANDELLOS,dry-wet,394.4493920266504,292,111,8,-0.27817658076758145,394.4493920266504,292,237,11,-0.314914096689528
GETAFE,VANDELLOS,wet-wet,394.4493920266504,155,117,5,0.32099059295507515,394.4493920266504,155,134,4,0.317707358667289
GETAFE,VIMIANZO,dry-dry,537.9982813583713,765,224,10,0.09653759348620239,537.9982813583713,765,695,12,0.159577580236254
GETAFE,VIMIANZO,dry-wet,537.9982813583713,783,314,20,-0.2617533278494381,537.9982813583713,783,723,19,-0.2042749243153111
GETAFE,VIMIANZO,wet-wet,537.9982813583713,390,222,10,0.2487650498546158,537.9982813583713,390,383,10,0.20013860432709454
GETAFE,ZAMORA,dry-dry,216.6030790562176,1166,688,20,0.5878388262394201,216.6030790562176,1166,1111,11,0.6412646319770049
GETAFE,ZAMORA,dry-wet,216.6030790562176,266,158,10,-0.5896740497574603,216.6030790562176,266,216,10,-0.5822809351399812
GETAFE,ZAMORA,wet-wet,216.6030790562176,355,280,7,0.5445620631815812,216.6030790562176,355,338,7,0.5239760669877079
LORCA,MONTSERRAT,dry-dry,531.9731725143124,1551,289,15,0.17897828714559916,531.9731725143124,1551,1551,16,0.11388759650453385
LORCA,MONTSERRAT,dry-wet,531.9731725143124,391,145,10,-0.25468768298669486,531.9731725143124,391,360,15,-0.256807279851997
LORCA,MONTSERRAT,wet-wet,531.9731725143124,114,76,4,0.1027038587710442,531.9731725143124,114,94,4,0.08238580911944382
LORCA,OURENSE,dry-dry,738.7044514897925,843,120,8,0.06365953027866207,738.7044514897925,843,835,15,0.002777973803642404
LORCA,OURENSE,dry-wet,738.7044514897925,720,193,14,0.1273552662102004,738.7044514897925,720,639,18,0.03198723526772575
LORCA,OURENSE,wet-wet,738.7044514897925,88,36,2,0.012479980854864273,738.7044514897925,88,60,3,0.009043888360552033
LORCA,OVIEDO,dry-dry,725.6043641308303,921,230,14,0.02194720452946378,725.6043641308303,921,912,15,0.04184062564142219
LORCA,OVIEDO,dry-wet,725.6043641308303,861,275,19,0.03970752784043484,725.6043641308303,861,812,19,0.02795896245272239
LORCA,OVIEDO,wet-wet,725.6043641308303,103,58,3,0.011412540586581194,725.6043641308303,103,89,4,-0.0191205621967914
LORCA,PAMPLONA,dry-dry,574.15223025708,1013,158,10,-0.055810036093000386,574.15223025708,1013,1013,16,0.02099618305089921
LORCA,PAMPLONA,dry-wet,574.15223025708,796,254,17,-0.06804043635653971,574.15223025708,796,763,19,-0.040377299132204184
LORCA,PAMPLONA,wet-wet,574.15223025708,88,42,2,-0.10536107283214115,574.15223025708,88,63,3,-0.16015908452910751
LORCA,PONFERRADA,dry-dry,687.1777861882695,914,153,10,0.02806351851051213,687.1777861882695,914,903,15,-0.007440317728478311
LORCA,PONFERRADA,dry-wet,687.1777861882695,670,164,12,-0.054176542608260485,687.1777861882695,670,617,20,-0.09716885509066372
LORCA,PONFERRADA,wet-wet,687.1777861882695,94,39,2,-0.02855828201803002,687.1777861882695,94,77,4,-0.13493062057311483
LORCA,PORTO,dry-dry,719.8418893182059,949,120,8,-0.19243018703284293,719.8418893182059,949,933,15,-0.06249675394073496
LORCA,PORTO,dry-wet,719.8418893182059,878,268,19,0.05046907841422891,719.8418893182059,878,828,21,0.03142662625517814
LORCA,PORTO,wet-wet,719.8418893182059,98,46,3,0.14540388027254272,719.8418893182059,98,81,5,0.04299082680981496
LORCA,SORIA,dry-dry,463.21138692365764,742,131,8,0.01693598132995909,463.21138692365764,742,714,13,0.055272757795457206
LORCA,SORIA,dry-wet,463.21138692365764,473,122,9,-0.05013868909232893,463.21138692365764,473,395,14,-0.09404118874121155
LORCA,SORIA,wet-wet,463.21138692365764,105,62,3,0.21527312041269303,463.21138692365764,105,87,4,0.1588157167981312
LORCA,TARIFA,dry-dry,393.000828128321,1203,240,12,0.35527289337788054,393.000828128321,1203,1187,14,0.29546291047498546
LORCA,TARIFA,dry-wet,393.000828128321,465,149,11,-0.29000092492936597,393.000828128321,465,417,16,-0.21935316688650708
LORCA,TARIFA,wet-wet,393.000828128321,164,94,3,0.1937635449145149,393.000828128321,164,145,5,0.21449345603624237
LORCA,TORREVIEJA,dry-dry,92.9629128265286,1550,551,20,0.5137353080262613,92.9629128265286,1550,1550,16,0.46229310519343025
LORCA,TORREVIEJA,dry-wet,92.9629128265286,197,34,3,-0.6531553976819888,92.9629128265286,197,139,7,-0.5192252992373265
LORCA,TORREVIEJA,wet-wet,92.9629128265286,163,129,4,0.5051133266145325,92.9629128265286,163,148,4,0.479210030455722
LORCA,VALENCIA,dry-dry,233.25734632832993,1437,313,10,0.4160004836721427,233.25734632832993,1437,1411,14,0.28484836340418607
LORCA,VALENCIA,dry-wet,233.25734632832993,269,67,5,-0.5901502634460872,233.25734632832993,269,217,11,-0.37976795126538115
LORCA,VALENCIA,wet-wet,233.25734632832993,164,111,4,0.4756682158983584,233.25734632832993,164,139,4,0.47962354172725097
LORCA,VANDELLOS,dry-dry,428.19478759397066,1112,193,9,0.17796815732106133,428.19478759397066,1112,1089,15,0.09009602289227385
LORCA,VANDELLOS,dry-wet,428.19478759397066,281,59,5,-0.14665129256038434,428.19478759397066,281,229,11,-0.2879658923081327
LORCA,VANDELLOS,wet-wet,428.19478759397066,97,60,3,0.4349896049161897,428.19478759397066,97,82,4,0.43135878145635914
LORCA,VIMIANZO,dry-dry,865.2869295532565,864,118,8,-0.15684088195989995,865.2869295532565,864,864,16,-0.0826189539546739
