station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
AMARANTE,TARIFA,0.7479390967867101,wet-wet,261,55,97,29,25.72208989389039,1.4187441424554827,1.1274356057237864,0.2859077694794915
AMARANTE,TARIFA,0.7479390967867101,dry-wet,445,146,101,17,24.40562331606973,0.5130204801302048,0.6965607794498105,-0.3533775243691708
AMARANTE,TAVIRA,0.5670993036397277,dry-dry,543,87,56,18,12.466081200540536,2.0061576354679804,1.4439180774163023,0.29726678992352273
AMARANTE,TAVIRA,0.5670993036397277,wet-wet,157,24,85,12,19.157929174101866,0.9235294117647059,0.6263725004381935,-0.16550062622744946
AMARANTE,TAVIRA,0.5670993036397277,dry-wet,412,164,107,40,23.068534936096523,0.9391383633462503,1.7339636050059661,-0.09996739981234376
AMARANTE,TORREVIEJA,0.7834859559219466,dry-dry,938,205,84,27,14.872134176833963,1.4707317073170731,1.815475820683314,0.1831954054435798
AMARANTE,TORREVIEJA,0.7834859559219466,wet-wet,101,29,73,19,19.877604021336715,0.906471421823335,0.955849607407679,-0.13034378169682143
AMARANTE,TORREVIEJA,0.7834859559219466,dry-wet,808,219,135,27,31.47609809905036,0.7378995433789954,0.857793742891359,-0.09228352232776656
AMARANTE,VALENCIA,0.7151618291735352,dry-dry,481,118,55,25,9.606379441628349,1.8528505392912173,2.602437281590693,0.353778184298556
AMARANTE,VALENCIA,0.7151618291735352,wet-wet,126,41,69,19,18.145183922522605,0.8462354188759279,1.0471098050660352,-0.14335037412415993
AMARANTE,VALENCIA,0.7151618291735352,dry-wet,510,131,93,17,22.610914200836703,0.7116473774932283,0.7518492993693694,-0.13694263424600117
AMARANTE,VANDELLOS,0.7814961072152424,dry-dry,613,130,54,25,12.559089141506497,2.183048433048433,1.9905902186311881,0.36178655801237586
AMARANTE,VANDELLOS,0.7814961072152424,wet-wet,121,30,73,22,19.609303964566752,1.2155251141552512,1.1219164147668446,0.2908919242509868
AMARANTE,VANDELLOS,0.7814961072152424,dry-wet,482,143,93,21,21.71415310186527,0.7611098578840514,0.9671111694517838,-0.14044412767791298
AMARANTE,VIMIANZO,0.2580404822439067,dry-dry,569,37,150,19,24.886005744780647,1.947927927927928,0.7634812992834288,0.21771331259164933
AMARANTE,VIMIANZO,0.2580404822439067,wet-wet,587,108,98,23,32.68875703352158,1.275604686318972,0.7036058292584824,0.1543382287843512
AMARANTE,VIMIANZO,0.2580404822439067,dry-wet,562,289,152,64,33.48978447291044,0.818794390821344,1.9110305129544494,-0.13692461749877052
AMARANTE,ZAMORA,0.20648632666523262,dry-dry,569,79,70,38,15.017953825845442,3.9099457504520796,2.5303047566042687,0.6848377271931123
AMARANTE,ZAMORA,0.20648632666523262,wet-wet,276,28,136,18,31.97084503400154,1.3046218487394958,0.5630129569880524,-0.008242571986979278
AMARANTE,ZAMORA,0.20648632666523262,dry-wet,357,206,108,48,24.009057280759063,0.7702265372168284,1.9992455113373968,-0.20008580740372048
ARANJUEZ,BARCELOS,0.48561569122587256,dry-dry,407,44,98,20,11.25126019855984,1.8877551020408163,1.777578657594284,0.32821936874106955
