station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
BEJA,CUENCA,0.5726264192859728,dry-dry,1134,173,137,71,23.315314820281714,3.3970718535082907,3.0452087199885436,0.6071354214476126
BEJA,CUENCA,0.5726264192859728,wet-wet,319,153,114,72,68.10763891165168,1.3168214654282766,1.057150139845509,0.3333080211576401
BEJA,CUENCA,0.5726264192859728,dry-wet,455,159,265,64,37.2515256890474,0.6911119022190578,1.718050437295703,-0.26986985411680464
BEJA,DAROCA,0.7033172805107611,dry-dry,905,136,98,31,16.469558328729207,2.104966986794718,1.8822605549733624,0.31840592950455987
BEJA,DAROCA,0.7033172805107611,wet-wet,201,107,90,50,49.59235969196111,1.043613707165109,1.0082198207661608,0.013773912311801167
BEJA,DAROCA,0.7033172805107611,dry-wet,455,162,226,56,36.00858164407197,0.6959466841472741,1.5551848321473443,-0.2438774003043486
BEJA,EXTREMO,0.5386660019178984,dry-dry,719,86,125,32,16.783604706248813,2.1402790697674416,1.9066225974737043,0.36823771738195477
BEJA,EXTREMO,0.5386660019178984,wet-wet,290,143,37,22,37.985707005219695,1.2058212058212059,0.5791652106666577,0.1308825645267735
BEJA,EXTREMO,0.5386660019178984,dry-wet,539,149,210,37,29.98681350139786,0.6373601789709172,1.2338756833324491,-0.2791233886348261
BEJA,FISTERRA,0.6789768940522658,dry-dry,235,30,69,16,8.354709111348718,1.816425120772947,1.9150876214548522,0.42106020899914365
BEJA,FISTERRA,0.6789768940522658,dry-wet,175,63,64,11,12.006794911111719,0.4774305555555556,0.9161479047018636,-0.4396087661576831
BEJA,GETAFE,0.47626727654950846,dry-dry,971,151,109,72,18.112005786647195,4.247645664985722,3.9752637476011032,0.7445888223315373
BEJA,GETAFE,0.47626727654950846,wet-wet,264,130,105,80,57.53782213586578,1.5472527472527473,1.390389782412925,0.6349720855177126
BEJA,GETAFE,0.47626727654950846,dry-wet,266,113,146,32,20.759047974395536,0.5159413262213601,1.541496509833649,-0.3549340956472215
BEJA,GUARDA,0.3457533384978151,dry-dry,591,75,56,21,10.507910487037401,2.955,1.9984943748717388,0.471494715702405
