data_source,f_1,kappa,sigma,xi
SPLIT MARJAN summer,0.13623188405797101,0.8587671808436259,9.594662190248098,0.05858569286969813
SPLIT MARJAN autumn,0.22403733955659277,0.9273834683330815,6.487548582681108,0.025416687671215313
SPLIT MARJAN winter,0.2682660850599782,0.9616576639042628,5.337402610699353,0.12567371651513062
ST-GIRONS all,0.30387111210561646,0.7835823403476819,5.560000712943978,-0.08579338977525448
ST-GIRONS spring,0.3304423243712056,0.7134061436693512,5.427205305645134,-0.12922474117408211
ST-GIRONS summer,0.26166666666666666,0.8382454754208185,5.26349245476121,-0.08913473631520527
ST-GIRONS autumn,0.2847866419294991,0.8452429822214721,5.427904757493508,-0.07005649382073935
ST-GIRONS winter,0.34296724470134876,0.7489211937541161,6.036426746874272,-0.04149205939461421
SVICHTOV all,0.21120689655172414,1.0158359084013575,5.390314083798007,0.21954924536539577
SVICHTOV spring,0.2537878787878788,0.9851588779027936,4.685783411065857,0.315090507803567
SVICHTOV summer,0.17427385892116182,0.7597961726332234,7.656380250236269,-0.003718643355150965
SVICHTOV autumn,0.22631578947368422,1.29132408399151,4.5715278070790895,0.40459107707622116
SVICHTOV winter,0.1888412017167382,1.129401729589698,5.392920322391739,0.03141719919283591
SVILENGRAD all,0.19230769230769232,1.0408535366208687,5.566050981252064,0.24118363348826458
SVILENGRAD spring,0.22926829268292684,0.9844271153168946,5.774004288620261,0.04752437341127482
SVILENGRAD summer,0.1506849315068493,0.8706571817331488,8.58041470997763,0.09758018771293082
SVILENGRAD autumn,0.15,1.1304078551191306,6.077183996581428,0.16933839342080403
SVILENGRAD winter,0.2132701421800948,1.2285970389280803,3.5236487120220663,0.47434587257707406
TARBES - OSSUN all,0.30245291283399034,0.8012551222035701,5.559736521699263,-0.03474313290919207
TARBES - OSSUN spring,0.3305156382079459,0.7592111066983976,5.33994806133051,-0.05697989794624519
TARBES - OSSUN summer,0.257285595337219,0.8129516832126787,5.592649694716452,-0.07369093254070164
TARBES - OSSUN autumn,0.28351449275362317,0.8395773420710713,5.4474940661280415,-0.006292359367135537
TARBES - OSSUN winter,0.34137291280148424,0.7990095568706381,5.776610206422105,0.009270614971478918
TARIFA all,0.2321160580290145,0.941382341681317,8.391394328086129,0.38475860809291895
TARIFA spring,0.211864406779661,0.9559247556706145,9.028771605016658,0.3657696211027034
TARIFA summer,0.04807692307692308,0.7899380616382687,84.97659929268578,-0.49999999999999994
TARIFA autumn,0.20848708487084872,0.8912266271904827,8.98473108373595,0.042166013154788705
TARIFA winter,0.28964613368283093,0.9191413266870504,7.517626487439197,0.05707148533712879
TATOI all,0.1786743515850144,0.9507174562383094,8.510904550952665,0.22304165987192243
TATOI spring,0.1744186046511628,1.1166179458595198,8.607041125511385,0.145804583083888
TATOI summer,0.0975609756097561,0.9226456672693676,26.319052358071332,-0.0178198223583215
TATOI autumn,0.14634146341463414,0.8650494142757,10.946081763950088,-0.018990554365233496
TATOI winter,0.2246376811594203,0.9454074732078235,5.325160122994371,0.04525668876098875
TAVIRA all,0.24176646706586827,0.8309891145409544,11.40659422018157,0.34803124723295625
TAVIRA spring,0.24349881796690306,0.7898397300412745,11.145472134583745,0.41002684721826527
TAVIRA summer,0.024096385542168676,0.688292789833157,90.51768188773583,-0.49999999999999994
TAVIRA autumn,0.23423423423423423,0.8731904014850832,12.559811085484013,-0.023883627022639256
TAVIRA winter,0.28169014084507044,0.7681273017680647,10.722447094631478,-0.021423364575004863
TEKIRDAG all,0.21255411255411255,0.9252129191726239,6.975147915832146,0.18652388552282856
TEKIRDAG spring,0.2259970457902511,0.8734587485562543,7.116450220543379,0.03142012357595266
TEKIRDAG summer,0.15306122448979592,0.8093546516040119,14.350770138419092,0.12189311002610312
TEKIRDAG autumn,0.17365269461077845,0.9562522790719244,8.557627393171845,-0.03278098317528954
TEKIRDAG winter,0.2581081081081081,0.8887954523009903,5.316817349888211,0.10392585560964533
TETUAN all,0.21951219512195122,0.9199747393613185,8.019226492785965,0.36581852901858425
TETUAN spring,0.22377622377622378,1.106896414707489,6.483493956641885,0.39015190640754605
TETUAN summer,0.030303030303030304,0.5798088111909989,61.988356582775374,-0.16589777321021362
TETUAN autumn,0.1792452830188679,0.8558263079853224,10.127315505826596,-0.016094483129119687
TETUAN winter,0.2781065088757396,0.7642686077223568,7.9651355901989325,0.04594211133176646
TIRANA all,0.2530181086519115,0.8255009321592955,6.7446319126521,0.11161424030443604
TIRANA spring,0.26631393298059963,0.7877698101321136,6.53719962715206,-0.005949017920275055
TIRANA summer,0.17962466487935658,0.9437148872222939,9.02587050501677,0.14016272699897658
TIRANA autumn,0.2408906882591093,0.8778898729330509,6.19429911103181,0.11441562531770365
TIRANA winter,0.2996389891696751,0.7596861767794725,5.812209802710444,0.03946956324322086
TOLEDO  LORENZANA all,0.22916666666666666,0.8105855395037894,11.10042234849387,0.11425280220088685
TOLEDO  LORENZANA spring,0.2440318302387268,0.8730649479639325,8.757659871891654,-0.059372300961507946
TOLEDO  LORENZANA summer,0.11299435028248588,0.7387505535373667,27.237880904405003,-0.10578172326846383
TOLEDO  LORENZANA autumn,0.17301038062283736,0.8331588410166516,9.261972280710168,0.09826331655004279
TOLEDO  LORENZANA winter,0.3165266106442577,0.7868889218902315,10.951767441660442,0.009591435852911306
TORREJON DE ARDOZ all,0.21629933367503845,0.8202377526480211,10.598988616035102,0.13379138307234695
TORREJON DE ARDOZ spring,0.25383304940374785,0.8416011292281127,8.381857613304021,0.0748780636457085
TORREJON DE ARDOZ summer,0.09900990099009901,0.758043311961296,22.16587725819979,-0.021742978964606974
TORREJON DE ARDOZ autumn,0.22813688212927757,0.849313788740981,9.870942829958391,0.0018632994639204222
TORREJON DE ARDOZ winter,0.22990654205607478,0.8002435981068592,10.068455638250448,0.12747873610360816
TORREVIEJA all,0.11852861035422343,0.9057106159280903,13.36970717717392,0.22227488937586962
TORREVIEJA spring,0.09490740740740741,1.0667816882073615,10.006751446273608,0.3591307857782502
TORREVIEJA summer,0.060810810810810814,0.693024414703176,59.50732895589434,-0.40382074376727134
TORREVIEJA autumn,0.12873563218390804,0.873236826613825,12.402545485801465,0.060409499201692314
TORREVIEJA winter,0.15011037527593818,0.9152628751089601,12.460498774403272,0.07644614874350136
TOULOUSE-BLAGNAC all,0.2684223242329065,0.8606601109835414,6.309396146448178,-0.006252351485056371
TOULOUSE-BLAGNAC spring,0.30115146147032773,0.7901122756741321,6.160014237471969,-0.048173627635228464
TOULOUSE-BLAGNAC summer,0.203125,0.89367809190935,6.945457428248012,0.009058823737815459
TOULOUSE-BLAGNAC autumn,0.2401614530776993,0.8909496441659,6.183934721358729,-0.030446688135722363
TOULOUSE-BLAGNAC winter,0.31916902738432484,0.8826125270517525,5.784440330432121,0.03758940868500307
TUNIS-CARTHAGE all,0.1957040572792363,1.0765889228887686,5.723812986027308,0.32593967933297724
TUNIS-CARTHAGE spring,0.20175438596491227,1.218519062354722,5.794309201640182,0.2426457275590441
TUNIS-CARTHAGE summer,0.10256410256410256,0.9712592158418704,27.366410900765768,-0.017554202942334667
TUNIS-CARTHAGE autumn,0.16393442622950818,1.001313712055891,5.256598881335606,0.12492813196397211
TUNIS-CARTHAGE winter,0.24305555555555555,1.0195656148309908,5.45562055282572,-0.08129597945935112
TURNU MAGURELE all,0.19483734087694485,0.8835248709320874,6.951657329886237,0.019332264025887263
TURNU MAGURELE spring,0.20963541666666666,0.9382651334409563,5.79096196205005,-0.004948810173821314
TURNU MAGURELE summer,0.18410596026490067,0.7901600110812789,7.341735580064425,0.01582131939161982
TURNU MAGURELE autumn,0.1935483870967742,1.024851858787234,7.174982285351341,0.098069585307443
TURNU MAGURELE winter,0.19134078212290503,0.8064653133584865,8.120522581070952,-0.10667123112426757
USAK all,0.22912885662431942,0.8636845966244858,7.949647977689001,0.1849113707412975
USAK spring,0.23310344827586207,0.8376883943533995,6.644338962674293,-0.0003568400819163066
USAK summer,0.14749262536873156,0.7713621382027361,21.271288591100273,-0.005353406178524946
USAK autumn,0.16864608076009502,0.9244792585679411,10.62148773628389,-0.06408568533269535
USAK winter,0.29902642559109877,0.770804961098304,7.110301898036874,-0.07218332434606414
VALENCIA all,0.16186440677966102,0.9043787679924278,11.67035388703219,0.05764901176125275
VALENCIA spring,0.1531791907514451,0.9744930326528602,8.855257878231793,0.07788357765417706
VALENCIA summer,0.08857808857808858,0.8041318122889695,20.226138109045184,-0.10005637812318902
VALENCIA autumn,0.182370820668693,1.0294635106764665,8.69819471241105,0.14302763700260443
VALENCIA winter,0.20309810671256454,0.8392694197932887,14.076132585219819,-0.07062344863010245
VALLE DE HECHO  HECHO all,0.2691375129892622,0.8571315449942195,7.010601003110692,0.005913809578469611
VALLE DE HECHO  HECHO spring,0.30559006211180123,0.7765875818670929,6.346596796488118,-0.027684855656407
VALLE DE HECHO  HECHO summer,0.1744868035190616,0.9050653881020886,7.865842316510828,-0.0017323478278619068
VALLE DE HECHO  HECHO autumn,0.26180836707152494,0.9080655458121655,6.081682670172982,0.04880136590777366
VALLE DE HECHO  HECHO winter,0.330804248861912,0.89313731988535,7.298827325530974,0.012954835125116282
VANDELLOS all,0.14884393063583815,0.9117253347721395,9.682644195947677,0.08540357997286999
VANDELLOS spring,0.16129032258064516,0.9461170990007595,7.7074477990974195,0.11641961292221897
VANDELLOS summer,0.12411347517730496,0.9972575568320431,11.177806630612801,0.10214377659087989
VANDELLOS autumn,0.13165266106442577,0.8701817590507217,10.708874965844567,0.005822384067155969
VANDELLOS winter,0.17363344051446947,0.8896920268006,9.223679310874429,0.12304173275182755
VIDIN all,0.23401162790697674,0.8786733900928784,7.091952339868965,0.07339581110088765
VIDIN spring,0.21727748691099477,0.8550240937491042,6.478897387197574,-0.052929745088520955
VIDIN summer,0.20359281437125748,0.888045589191175,7.718333874464406,0.1269508349184387
VIDIN autumn,0.2621951219512195,0.8428493243303689,7.5415405640566915,0.06049130378198674
VIDIN winter,0.2560240963855422,0.8766443694553926,7.60087728453963,0.05780557561895093
VIGNA DI VALLE all,0.15712383488681758,0.9813130913829896,10.158473603103783,0.1906352968810675
VIGNA DI VALLE spring,0.12307692307692308,1.086166332322999,9.114221672056315,0.2576839346340756
VIGNA DI VALLE summer,0.09326424870466321,0.7648407307307451,30.751230115070577,-0.14201942830182235
VIGNA DI VALLE autumn,0.18791946308724833,1.0244464254908896,8.76596721574728,0.01873526716609558
VIGNA DI VALLE winter,0.18220338983050846,0.891626770696694,10.002769039272483,0.052820461338632
VIMIANZO all,0.30976926853215514,0.8454001916413624,6.0448654721156965,-0.026720723693686332
VIMIANZO spring,0.31307550644567217,0.8749518572157091,5.5370066679362875,-0.03340393721289445
VIMIANZO summer,0.22284644194756553,0.8879738603459993,6.794212259893602,-0.02936050736920149
VIMIANZO autumn,0.34475806451612906,0.7267202009707823,7.103246144559969,-0.13114778050923967
VIMIANZO winter,0.36853448275862066,0.9107183619893193,4.533779972887788,0.0845549821378037
VITORIA AERODROMO all,0.2967930029154519,0.8234104878791808,5.904357478708191,0.029343987019958637
VITORIA AERODROMO spring,0.3298097251585624,0.7503226307280887,5.052288113300365,-0.05063970475821673
VITORIA AERODROMO summer,0.1967654986522911,0.982385509687732,6.764332469036182,0.060197524816953826
VITORIA AERODROMO autumn,0.2942583732057416,0.7788469538242444,6.88784282668185,-0.09431668386949399
VITORIA AERODROMO winter,0.3465783664459161,0.8183785036047939,4.849182003958668,0.10311220470277953
VLORE all,0.22068230277185502,0.8203607096104595,8.286895072357478,0.1826653449933682
VLORE spring,0.21481481481481482,0.7944032481814268,6.652904722687611,0.22382300751053008
VLORE summer,0.08527131782945736,0.8317347766075812,23.58991478364156,-0.12370846270564562
VLORE autumn,0.24390243902439024,0.8692332385984244,7.995851037870353,-0.02138128092734877
VLORE winter,0.26621160409556316,0.8273429002901286,6.642270879874205,0.035394957214928496
VRATZA all,0.24314765694076038,0.94144561529907,5.104859365728646,0.12794149050621026
VRATZA spring,0.24437299035369775,0.8561863966166195,5.056975594543076,0.01809233385213108
VRATZA summer,0.25,0.9810699367169449,5.240891885590538,0.22765754970024135
VRATZA autumn,0.23949579831932774,0.9191951631017828,5.550155988871981,0.16188574724167776
VRATZA winter,0.23776223776223776,0.9490883912715986,5.178345364125897,-0.01084901764956133
WHEELUS all,0.1686746987951807,0.900954308060589,10.364140858707026,0.47657914033215565
WHEELUS spring,0.11956521739130435,0.5287949534081401,44.327871817133804,0.23918470543184855
WHEELUS summer,0.08333333333333333,1.4162669180184184,66.86696514822101,-0.21715494836727686
WHEELUS autumn,0.1746031746031746,1.1590766368303924,6.77195126723,0.19843189915066728
WHEELUS winter,0.1945945945945946,0.9360855468844698,8.451849401804486,0.16192521365505433
ZADAR all,0.22386445565969718,0.8537651175256556,7.329136115600322,0.03631899050538049
ZADAR spring,0.23398692810457516,0.8039951375349195,7.435079191056279,-0.07142866142943917
ZADAR summer,0.15913200723327306,0.8754692717569638,9.190255025100695,0.061931961119242845
ZADAR autumn,0.22598870056497175,0.8901867259521803,7.189785054136539,-0.022150715923173345
ZADAR winter,0.25935828877005346,0.8036365732736628,6.713617322525332,0.0474865987936333
ZAMORA all,0.23301316257559587,0.8246405431848612,9.897452582262023,0.11360672083354473
ZAMORA spring,0.26134969325153373,0.838558891139087,8.054384921562615,0.10974953358650075
ZAMORA summer,0.10991379310344827,0.8668880220247712,16.22455318324215,0.031987384215413514
ZAMORA autumn,0.23770491803278687,0.8587684832636722,9.27182345588241,0.0024231552691412472
ZAMORA winter,0.27125,0.7909963670236166,8.69417294203658,0.13239068709813787
ZARAGOZA AEROPUERTO all,0.1837026447462473,0.8730566844883892,9.73962738026282,0.05649800467809757
ZARAGOZA AEROPUERTO spring,0.2403486924034869,0.8613412934940617,8.2171296359794,0.030047649438515345
ZARAGOZA AEROPUERTO summer,0.10278745644599303,0.9830505527446947,11.790357395139933,0.01704491053559678
ZARAGOZA AEROPUERTO autumn,0.17045454545454544,0.9084821117806086,8.168430978413918,0.11452540737946877
ZARAGOZA AEROPUERTO winter,0.19804741980474197,0.8084387870020309,10.770206633392068,0.04191862046718125
ZAVIZAN all,0.3069933920704846,0.8219769017406948,5.39163249084911,0.002188158688061461
ZAVIZAN spring,0.3319672131147541,0.7516279920530455,5.23391209766788,-0.0772249204753223
ZAVIZAN summer,0.2393258426966292,0.8363260545982972,6.186404663461464,-0.03553603993328069
ZAVIZAN autumn,0.281437125748503,0.9282559626672863,5.1542499490854725,0.03178762621589565
ZAVIZAN winter,0.3684210526315789,0.8043632902990117,4.615212080329068,0.1083451758891596
