Unnamed: 0,souid,city,country,lat,lon,city_key,years_mode,years_with_data,nan_fraction,total_rows_post_threshold
1599,106612,KOSZALIN,PL,54.20416666666667,16.155277777777776,,distinct_years,80,0.0,29098
2536,239747,KOSCIERZYNA,PL,54.13305555555556,17.966666666666665,,distinct_years,74,0.0,26907
2595,239939,GOLDAP,PL,54.31666666666667,22.316666666666663,,distinct_years,71,0.0,25811
1646,107200,LEBA,PL,54.75333333333333,17.534444444444446,,distinct_years,75,0.0,27272
292,238919,GNIEZNO,PL,52.55,17.566666666666666,,distinct_years,75,0.0,27272
539,237947,LUBLINIEC,PL,50.68305555555556,18.7,,distinct_years,65,0.0,23619
1294,240047,KRAKOW-BALICE,PL,50.08027777777778,19.801666666666662,,distinct_years,75,0.0,27272
2455,238535,SMOLICE,PL,51.7,17.18305555555556,,distinct_years,65,0.0,23619
2162,240119,LUBLIN-RADAWIEC,PL,51.21666666666667,22.39333333333333,,distinct_years,75,0.0,27272
693,237347,MSZANA DOLNA,PL,49.66666666666666,20.08305555555556,,distinct_years,65,0.0,23619
1447,100639,BIALYSTOK,PL,53.10694444444445,23.161944444444444,,distinct_years,75,0.0,27272
2535,107332,LESKO,PL,49.46638888888889,22.341666666666665,,distinct_years,72,0.0,26009
2179,238751,RADZYN PODLASKI,PL,51.766666666666666,22.6,,distinct_years,65,0.0,23619
2437,240251,GDANSK-REBIECHOWO_OLD,PL,54.38305555555556,18.466666666666665,,distinct_years,75,0.0,27272
2607,239351,WIERZCHOWO,PL,53.46666666666667,16.116666666666667,,distinct_years,65,0.0,23619
1372,237887,SWIERKLANIEC,PL,50.43305555555556,18.95,,distinct_years,65,0.0,23619
1248,237443,BARWINEK,PL,49.43305555555556,21.68305555555556,,distinct_years,70,0.0,25446
1819,107319,TERESPOL,PL,52.07833333333333,23.621666666666663,,distinct_years,71,0.0,25811
1147,240167,SZCZECINEK,PL,53.714444444444446,16.746666666666666,,distinct_years,75,0.0,27272
2683,107330,BIELSKO-BIALA,PL,49.80694444444444,19.00027777777778,,distinct_years,75,0.0,27272
1293,240215,KOLOBRZEG-DZWIRZYNO,PL,54.15805555555556,15.38888888888889,,distinct_years,75,0.0,27272
1136,238907,WIELICHOWO,PL,52.11666666666667,16.35,,distinct_years,75,0.0,27272
1635,240346,PILA,PL,53.13,16.75,,distinct_years,56,0.0,20059
771,238583,SIERADZ,PL,51.6,18.7,,distinct_years,75,0.0,27272
1289,238859,TRZEBIECHOW,PL,52.016666666666666,15.733055555555556,,distinct_years,65,0.0,23619
2426,240131,KOLO,PL,52.20027777777778,18.661388888888887,,distinct_years,75,0.0,27272
2667,238715,FELIN,PL,51.23305555555556,22.63305555555556,,distinct_years,65,0.0,23619
2152,239483,PRABUTY,PL,53.73305555555556,19.216666666666665,,distinct_years,75,0.0,27272
1022,238823,GORZYN,PL,52.56666666666667,15.9,,distinct_years,65,0.0,23619
2359,238115,BORUSOWA,PL,50.28305555555556,20.8,,distinct_years,65,0.0,23619
2650,239579,ZAWODZIE,PL,53.38305555555556,21.4,,distinct_years,74,0.0,26907
92,238511,WINSKO,PL,51.46666666666667,16.616666666666667,,distinct_years,70,0.0,25446
1199,107322,WIELUN,PL,51.21027777777778,18.55666666666667,,distinct_years,75,0.0,27272
2284,237371,ROZNOW,PL,49.766666666666666,20.68305555555556,,distinct_years,65,0.0,23619
2159,240543,KROSNO,PL,49.72,21.77,,distinct_years,65,0.0,23619
2298,239951,OLECKO,PL,54.05,22.48305555555556,,distinct_years,65,0.0,23619
1802,237059,WADOWICE,PL,49.88305555555556,19.516666666666666,,distinct_years,65,0.0,23619
1729,107242,ELBLAG,PL,54.223055555555554,19.543333333333337,,distinct_years,75,0.0,27272
2003,240179,BYDGOSZCZ,PL,53.1,17.966666666666665,,distinct_years,75,0.0,27272
1626,239075,LEGIONOWO,PL,52.4,20.966666666666665,,distinct_years,75,0.0,27241
1481,100663,WROCLAW,PL,51.10305555555556,16.899722222222223,,distinct_years,76,0.0,27303
2065,240239,LEBORK,PL,54.55305555555555,17.723333333333333,,distinct_years,75,0.0,27272
326,100959,BARCELOS,PT,41.53,-8.619722222222222,,distinct_years,77,0.0,27729
694,135060,LISBOA GEOFISICA,PT,38.71888888888889,-9.149166666666666,,distinct_years,80,0.0,29098
745,100666,BEJA,PT,38.02555555555556,-7.866944444444445,,distinct_years,80,0.0,29098
911,100678,PORTO,PT,41.23166666666667,-8.678888888888888,,distinct_years,80,0.0,29098
972,100681,TAVIRA,PT,37.11666666666667,-7.65,,distinct_years,80,0.0,29098
1839,191293,GUARDA,PT,40.53,-7.229166666666667,,distinct_years,80,0.0,29098
1983,100672,COIMBRA / INST. GEOFIS.,PT,40.21305555555556,-8.455,,distinct_years,80,0.0,29098
2173,100960,AMARANTE,PT,41.27,-8.07,,distinct_years,65,0.0,23619
2220,100963,ALMEIDINHA,PT,40.6,-7.13,,distinct_years,67,0.0,24077
2335,100962,AGUIAR DA BEIRA,PT,40.81,-7.54,,distinct_years,80,0.0,29098
2462,100964,GAFANHA DA NAZAR,PT,40.62,-8.716388888888888,,distinct_years,67,0.0,24260
2508,100669,BRAGANCA,PT,41.80333333333333,-6.7427777777777775,,distinct_years,80,0.0,29098
2628,100961,CAMPI,PT,40.68,-8.22,,distinct_years,80,0.0,29098
2646,100957,EXTREMO,PT,41.96,-8.47,,distinct_years,66,0.0,23711
194,100899,BUCURESTI FILARET,RO,44.41666666666666,26.1,,distinct_years,80,0.0,29098
510,108900,ROSIORI DE VEDE,RO,44.1,24.98305555555556,,distinct_years,65,0.0,23619
857,100903,DROBETA TURNU SEVERIN,RO,44.63305555555556,22.63305555555556,,distinct_years,80,0.0,29098
943,108899,RAMNICU VALCEA,RO,45.1,24.37,,distinct_years,65,0.0,23619
995,108893,CRAIOVA,RO,44.23,23.87,,distinct_years,65,0.0,23619
1006,108887,BACAU,RO,46.53305555555556,26.916666666666668,,distinct_years,65,0.0,23619
1039,108894,DEVA,RO,45.86666666666667,22.9,,distinct_years,65,0.0,23619
1163,112327,VARFU OMUL,RO,45.45,25.45,,distinct_years,80,0.0,29098
1166,108897,MIERCUREA CIUC,RO,46.36666666666667,25.73305555555556,,distinct_years,65,0.0,23619
1411,100902,CLUJ NAPOCA,RO,46.78305555555556,23.566666666666663,,distinct_years,80,0.0,29098
1479,100898,BAIA MARE,RO,47.66666666666666,23.5,,distinct_years,65,0.0,23619
1619,108891,CEAHLAU TOACA,RO,46.93,25.92,,distinct_years,62,0.0,22524
1665,100901,CALARASI,RO,44.2,27.33305555555556,,distinct_years,80,0.0,29098
1721,108903,TULCEA,RO,45.18305555555556,28.816666666666663,,distinct_years,65,0.0,23619
1737,108892,CONSTANTA,RO,44.22,28.63,,distinct_years,65,0.0,23619
1833,108902,SULINA,RO,45.16666666666666,29.73305555555556,,distinct_years,65,0.0,23619
1836,108895,GALATI,RO,45.5,28.02,,distinct_years,65,0.0,23619
1920,108888,BOTOSANI,RO,47.68,26.67,,distinct_years,65,0.0,23619
1926,100904,TG JIU,RO,45.03305555555556,23.266666666666666,,distinct_years,80,0.0,29098
2147,112322,BISTRITA,RO,47.15,24.5,,distinct_years,65,0.0,23619
2180,100900,BUZAU,RO,45.13305555555556,26.85,,distinct_years,80,0.0,29098
2272,108901,SIBIU,RO,45.8,24.15,,distinct_years,65,0.0,23619
2337,108890,CARANSEBES,RO,45.42,22.25,,distinct_years,65,0.0,23619
2520,108896,IASI,RO,47.16666666666666,27.63305555555556,,distinct_years,65,0.0,23619
2592,108898,OCNA SUGATAG,RO,47.78305555555556,23.93305555555556,,distinct_years,65,0.0,23619
2609,100829,ARAD,RO,46.13305555555556,21.35,,distinct_years,80,0.0,29098
2615,100905,TURNU MAGURELE,RO,43.75,24.88305555555556,,distinct_years,80,0.0,29098
2681,108889,BUCURESTI-BANEASA,RO,44.516666666666666,26.08305555555556,,distinct_years,65,0.0,23619
838,111909,NOVI SAD,RS,45.33305555555556,19.85,,distinct_years,78,0.0,28033
2327,100814,NIS,RS,43.33305555555556,21.9,,distinct_years,80,0.0,29098
2515,100818,BELGRADE (OBSERVATORY),RS,44.8,20.466666666666665,,distinct_years,80,0.0,29098
376,149125,BALTIJSK,RU,54.65,19.88305555555556,,distinct_years,67,0.0,24350
1001,149115,SOVETSK,RU,55.08305555555556,21.93305555555556,,distinct_years,67,0.0,24350
1071,149065,PUSHKINSKIE GORY',RU,57.016666666666666,28.9,,distinct_years,60,0.0,21793
1250,100299,KALININGRAD,RU,54.7,20.616666666666667,,distinct_years,79,0.0,28733
1347,149005,GDOV,RU,58.73305555555556,27.83305555555556,,distinct_years,60,0.0,21793
1869,102721,DNO,RU,57.8,29.9,,distinct_years,68,0.0,24715
2249,102720,STRUGI_KRASNYE,RU,58.2,29.1,,distinct_years,60,0.0,21793
2324,102698,KINGISEPP,RU,59.37,28.6,,distinct_years,67,0.0,24350
2349,149130,ZHELEZNODOROZHNY'J,RU,54.36666666666667,21.3,,distinct_years,67,0.0,24350
2525,100371,PSKOV,RU,57.81666666666667,28.33305555555556,,distinct_years,80,0.0,29098
2533,102712,NIKOLAYEVSKOYE,RU,58.57,29.8,,distinct_years,80,0.0,29098
882,138956,VASTVALLA,SE,59.42,15.61,,distinct_years,67,0.0,24046
1631,139056,HORNKULLEN,SE,59.65,14.28,,distinct_years,80,0.0,29098
1446,137522,STURUP,SE,55.54,13.37,,distinct_years,54,0.0,19267
601,138170,TOVEHULT,SE,57.64,16.57,,distinct_years,80,0.0,29098
737,139100,NYBERGET,SE,59.75,14.989999999999998,,distinct_years,80,0.0,29098
1954,137546,RORUM,SE,55.63,14.27,,distinct_years,65,0.0,23468
740,138526,LIDKOPING,SE,58.53,13.13,,distinct_years,80,0.0,29098
1134,137506,KOPINGE,SE,55.46,13.94,,distinct_years,80,0.0,29098
1108,139066,BEATEBERG,SE,59.66,18.42,,distinct_years,74,0.0,26633
1976,137852,SIMLANGSDALEN,SE,56.72,13.12,,distinct_years,80,0.0,29098
93,138428,LYSEKIL_D,SE,58.27,11.43,,distinct_years,54,0.0,19450
2101,138000,VARNAMO,SE,57.18,14.05,,distinct_years,80,0.0,29098
841,137754,SEGERSTAD,SE,56.37,16.540000000000003,,distinct_years,63,0.0,22585
729,138976,HUSARO,SE,59.51,18.84,,distinct_years,57,0.0,20546
2035,138628,ODEBYN,SE,58.78,12.18,,distinct_years,72,0.0,26056
1225,137528,TOMELILLA,SE,55.55,13.95,,distinct_years,68,0.0,24472
464,138736,STRANGSTORP,SE,59.05,16.21972222222222,,distinct_years,63,0.0,22708
1602,138386,GENDALEN,SE,58.16,12.65,,distinct_years,64,0.0,22981
1652,138396,HOLMBO_D,SE,58.21,16.37,,distinct_years,80,0.0,29098
1276,138544,MARVIKEN,SE,58.55,16.82,,distinct_years,61,0.0,22068
144,138156,SJOLUND,SE,57.6,13.93,,distinct_years,80,0.0,29098
1492,158746,KALMAR_FLYGPLATS,SE,56.68,16.290000000000003,,distinct_years,80,0.0,29098
1816,138286,FARO,SE,57.9,19.16,,distinct_years,80,0.0,28734
1,139154,HANGSTAD,SE,59.86,11.97,,distinct_years,57,0.0,20577
846,137498,SANDHAMMAREN,SE,55.39,14.19,,distinct_years,80,0.0,29098
1989,138892,BORGVIKSBRUK,SE,59.35,12.96,,distinct_years,80,0.0,29098
763,139152,KOPPARBERG_D,SE,59.87,15.02,,distinct_years,50,0.0,17867
345,139180,FROTUNA,SE,59.91,17.860000000000003,,distinct_years,80,0.0,29098
1424,138506,STEGEBORG,SE,58.43,16.6,,distinct_years,77,0.0,27759
1704,138430,BORGUNDA,SE,58.29,13.8,,distinct_years,55,0.0,19936
787,138222,HARSJONAS,SE,57.75,12.35,,distinct_years,80,0.0,29098
1851,138518,REMNINGSTORP,SE,58.45,13.67,,distinct_years,80,0.0,29098
1865,139028,VASTERAS-HASSLO,SE,59.59,16.63,,distinct_years,80,0.0,29098
599,139000,FELLINGSBRO-FINNAKER,SE,59.53,15.59,,distinct_years,75,0.0,27121
760,138508,SATENAS,SE,58.43555555555555,12.7075,,distinct_years,77,0.0,28002
1795,138334,TYLLINGE_D,SE,58.02,16.079722222222223,,distinct_years,65,0.0,23619
1559,139092,OSTERNAS,SE,59.72,19.0,,distinct_years,66,0.0,23954
1204,138756,ATORP,SE,59.1,14.37,,distinct_years,80,0.0,29098
1774,138828,DEGERNAS,SE,59.25,14.47,,distinct_years,80,0.0,29098
996,138018,RORVIK_D,SE,57.24,14.59,,distinct_years,78,0.0,28368
268,139024,KOLSVA,SE,59.59,15.92,,distinct_years,80,0.0,29098
1758,139026,SUTTERHOJDEN,SE,59.580000000000005,13.93,,distinct_years,76,0.0,27303
598,137964,BOKSHOLM,SE,57.080000000000005,15.0,,distinct_years,80,0.0,29098
2089,138458,LANNA,SE,58.35,13.13,,distinct_years,80,0.0,29098
1067,137612,UTKLIPPAN,SE,55.95,15.7,,distinct_years,77,0.0,28002
755,138848,SANDHAMN,SE,59.29,18.92,,distinct_years,61,0.0,21824
827,139132,NORRVEDA,SE,59.830000000000005,18.95,,distinct_years,80,0.0,29098
511,137614,UGERUP,SE,55.97,14.12,,distinct_years,69,0.0,24929
1773,138740,HALLSBERG,SE,59.07,15.05,,distinct_years,80,0.0,29098
785,139060,ARLANDA,SE,59.66,17.95,,distinct_years,66,0.0,23985
1486,137860,NYBRO-SLATTINGEBYGD D,SE,56.85,15.989999999999998,,distinct_years,80,0.0,29098
446,137652,BROMOLLA,SE,56.080000000000005,14.47,,distinct_years,66,0.0,23650
1498,137642,UNGSKAR,SE,56.04,15.81,,distinct_years,54,0.0,19328
808,137554,ALNARP,SE,55.65,13.08,,distinct_years,80,0.0,29098
310,138380,DANIELSHAMMAR,SE,58.13,15.25,,distinct_years,77,0.0,28002
1667,138194,FLAHULT,SE,57.69,14.15,,distinct_years,80,0.0,29098
1219,137524,SIMRISHAMN,SE,55.54,14.36,,distinct_years,77,0.0,28002
1402,138658,VRENA,SE,58.87,16.68,,distinct_years,62,0.0,22391
1179,139042,MOLKOM,SE,59.62,13.75,,distinct_years,80,0.0,29098
1144,138548,TIDAN,SE,58.55,14.0,,distinct_years,80,0.0,29098
236,138268,ANINGE,SE,57.87,16.05,,distinct_years,71,0.0,25599
335,138866,FARSTA,SE,59.32,18.37,,distinct_years,80,0.0,29098
2091,138160,HAGGARDA,SE,57.62,12.94,,distinct_years,80,0.0,29098
922,137808,GENEVAD,SE,56.57,13.03,,distinct_years,80,0.0,29098
1590,137544,BJORNSTORP,SE,55.63,13.41,,distinct_years,66,0.0,23680
1056,139198,STANGFALLET,SE,59.95,14.88,,distinct_years,65,0.0,23619
1784,139052,ENKOPING,SE,59.64,17.07,,distinct_years,80,0.0,29098
2118,138448,DJURSATRA,SE,58.330000000000005,14.06,,distinct_years,72,0.0,26056
1215,137618,OVESHOLM,SE,56.0,14.0,,distinct_years,74,0.0,26633
1037,138004,FAGERED,SE,57.2,12.81,,distinct_years,80,0.0,29098
47,137960,KINNARED,SE,57.03,13.12,,distinct_years,80,0.0,29098
500,137518,HAMMENHOG,SE,55.5,14.16,,distinct_years,80,0.0,29098
2088,137494,FALSTERBO,SE,55.38,12.82,,distinct_years,80,0.0,29098
1968,138654,MARIEDAMM,SE,58.85,15.16,,distinct_years,80,0.0,29098
1385,138812,BREDVIKEN,SE,59.22,11.989999999999998,,distinct_years,68,0.0,24715
2027,138496,ASABORG,SE,58.42,13.77,,distinct_years,80,0.0,29098
1879,138698,STROMSTAD,SE,58.93,11.2,,distinct_years,77,0.0,27729
1000,139012,HJULSTA,SE,59.55,17.02,,distinct_years,66,0.0,23772
41,138060,OLANDS NORRA UDDE,SE,57.37,17.1,,distinct_years,80,0.0,29098
199,138782,DUNKER,SE,59.19,16.91,,distinct_years,52,0.0,18567
1560,139112,SODERARM,SE,59.75,19.41,,distinct_years,77,0.0,28002
878,137762,TORSAS,SE,56.41,15.989999999999998,,distinct_years,56,0.0,20120
1212,137648,KARPALUND,SE,56.05,14.1,,distinct_years,80,0.0,29098
708,137836,HALMSTAD,SE,56.67,12.92,,distinct_years,80,0.0,29098
1474,138546,VADEROBOD,SE,58.55,11.03,,distinct_years,77,0.0,28002
823,137658,BJUV,SE,56.1,12.89,,distinct_years,57,0.0,20424
2122,138274,OGESTAD,SE,57.87,16.17,,distinct_years,80,0.0,29098
970,138708,STABBO,SE,58.97,18.45,,distinct_years,56,0.0,20059
2034,139022,HOGBODA,SE,59.580000000000005,13.03,,distinct_years,54,0.0,19420
1272,139034,DJURSKOG,SE,59.61,11.93,,distinct_years,80,0.0,29098
889,138046,NIDINGEN A,SE,57.303888888888885,11.90638888888889,,distinct_years,80,0.0,29098
1628,137620,KRISTIANSTAD,SE,56.330000000000005,14.15,,distinct_years,80,0.0,29098
1592,138364,MASESKAR,SE,58.1,11.35,,distinct_years,80,0.0,29098
1917,137668,NORJEBY,SE,56.12,14.67,,distinct_years,80,0.0,29098
2037,137646,BACKASKOG,SE,56.05,14.34,,distinct_years,69,0.0,24929
1538,138456,GRASTORP,SE,58.34,12.68,,distinct_years,76,0.0,27637
1655,137988,STORA_SEGERSTAD,SE,57.15,13.56,,distinct_years,80,0.0,29098
753,137916,GLOMMEN,SE,56.93,12.36,,distinct_years,56,0.0,20151
1853,138566,BALLEFORS,SE,58.580000000000005,14.12,,distinct_years,77,0.0,27821
869,138754,GNESTA,SE,59.1,17.32,,distinct_years,62,0.0,22403
150,138666,HOKSATER,SE,58.88,11.88,,distinct_years,66,0.0,23741
713,138162,HASSLEBY,SE,57.63,15.57,,distinct_years,80,0.0,29098
2074,137752,SKANES_FAGERHULT,SE,56.37,13.47,,distinct_years,65,0.0,23619
68,137698,KNISLINGE,SE,56.2,14.1,,distinct_years,78,0.0,28368
216,138146,GODEBERG,SE,57.57,14.63,,distinct_years,80,0.0,29098
1375,138770,SVARTA,SE,59.13,14.53,,distinct_years,80,0.0,29098
1945,137774,HALLANDS_VADERO_A,SE,56.45,12.55,,distinct_years,80,0.0,29098
1921,139194,FORSHULT,SE,59.96,13.53,,distinct_years,80,0.0,29098
872,139164,HOGSATER,SE,59.88,11.97,,distinct_years,80,0.0,29098
1224,138732,FLEN,SE,59.06,16.59,,distinct_years,80,0.0,29098
1682,137726,KOMSTORP,SE,56.28,16.02,,distinct_years,80,0.0,28947
2087,138838,MARIEFRED,SE,59.27,17.229999999999997,,distinct_years,75,0.0,27152
1966,137912,HOBURG,SE,56.92,18.16638888888889,,distinct_years,80,0.0,29098
654,137580,ORTOFTA,SE,55.78,13.25,,distinct_years,80,0.0,29098
764,137936,SANDBACKSHULT,SE,57.0,16.290000000000003,,distinct_years,80,0.0,29098
1653,137952,DUNGEN,SE,57.02,13.73,,distinct_years,80,0.0,29098
2066,138558,SVARTEBORG,SE,58.57,11.56,,distinct_years,65,0.0,23619
1531,137846,URASA,SE,56.68,14.95,,distinct_years,64,0.0,23164
1846,138726,VALLA,SE,59.02,16.37,,distinct_years,53,0.0,18993
871,138614,TOREBODA,SE,58.72,14.13,,distinct_years,80,0.0,29098
167,138054,HID,SE,57.37,13.05,,distinct_years,59,0.0,21185
1181,138900,SVARTSJO,SE,59.36,17.71972222222222,,distinct_years,74,0.0,26602
245,138028,OSKARSHAMN,SE,57.27,16.41,,distinct_years,80,0.0,29098
977,138230,FAGELNAS,SE,57.77,12.42,,distinct_years,80,0.0,29098
2128,159766,URSHOLMEN,SE,58.830000000000005,11.0,,distinct_years,80,0.0,29098
1710,137504,SKURUP_D,SE,55.47,13.52,,distinct_years,70,0.0,25294
1020,138624,GODEGARD,SE,58.79,15.17,,distinct_years,80,0.0,29098
1756,138152,STENSTUGU FORSOKSGARD,SE,57.6,18.45,,distinct_years,72,0.0,25842
1764,138270,FAROSUND,SE,57.87,19.05,,distinct_years,58,0.0,20850
1115,137552,LOVESTAD,SE,55.64,13.89,,distinct_years,51,0.0,18506
1328,137540,SIMONTORP,SE,55.580000000000005,13.57,,distinct_years,66,0.0,23803
1451,137824,NORRA_MOCKLEBY,SE,56.63,16.67,,distinct_years,56,0.0,20212
1209,138850,BLOMSKOG,SE,59.29,12.05,,distinct_years,62,0.0,22250
932,138246,RISUNGS,SE,57.82,18.93,,distinct_years,80,0.0,29098
2053,137868,EKERUM,SE,56.78,16.579722222222223,,distinct_years,80,0.0,29098
1809,137590,ALMHULT,SE,55.87,13.87,,distinct_years,80,0.0,29098
1045,138182,VISBY_FLYGPLATS,SE,57.66,18.34,,distinct_years,80,0.0,29098
1103,138878,SICKELSJO,SE,59.330000000000005,15.82,,distinct_years,80,0.0,29098
1734,138136,LIMMARED,SE,57.54,13.34,,distinct_years,53,0.0,18963
395,139046,ASKE,SE,59.62,17.66638888888889,,distinct_years,79,0.0,28490
1033,137956,HORDA,SE,57.03,14.29,,distinct_years,80,0.0,29098
1679,137640,SOSDALA,SE,56.04,13.69,,distinct_years,51,0.0,18506
1564,138320,KISA_D,SE,58.0,15.65,,distinct_years,80,0.0,29098
1262,138694,NYNASHAMN,SE,58.92,17.92,,distinct_years,80,0.0,29098
1267,138078,HESTRA,SE,57.39,13.53,,distinct_years,53,0.0,18932
640,137602,FRIGGESTAD,SE,55.9,13.93,,distinct_years,69,0.0,24929
873,139178,SALA,SE,59.9,16.66,,distinct_years,75,0.0,27121
1177,137728,OLOFSTROM,SE,56.28,14.52,,distinct_years,80,0.0,29098
1202,138904,ULVHALL,SE,59.36,17.040000000000003,,distinct_years,80,0.0,29098
50,137616,RINKABY,SE,55.98,14.27,,distinct_years,74,0.0,26602
1666,137886,VAEXJOE,SE,56.86666666666667,14.8,,distinct_years,80,0.0,29098
1932,137992,KARLSHAMMAR,SE,57.15,16.45,,distinct_years,80,0.0,29098
1082,138730,VINGAKER,SE,59.67,15.96,,distinct_years,60,0.0,21581
105,138220,SVINHULT_D,SE,57.75,15.38,,distinct_years,80,0.0,29098
1405,138598,GREBBESTAD,SE,58.69,11.25,,distinct_years,50,0.0,17867
844,137918,JONSTORP,SE,56.93,12.55,,distinct_years,80,0.0,29098
774,139086,SKULTUNA,SE,59.71,16.44,,distinct_years,80,0.0,29098
1304,138538,DINGLE,SE,58.53,11.57,,distinct_years,80,0.0,29098
1448,138392,TIDAHOLM,SE,58.18,13.97,,distinct_years,65,0.0,23619
1868,138332,SABY,SE,58.02,11.6,,distinct_years,80,0.0,29098
1331,138516,RANNA,SE,58.45,13.83,,distinct_years,80,0.0,29098
1939,138336,VARGARDA_D,SE,58.02,12.86,,distinct_years,80,0.0,29098
1367,137870,SVARTINGSTORP,SE,56.79,16.329722222222223,,distinct_years,80,0.0,29098
805,138644,HAVRESTROM,SE,58.82,12.41,,distinct_years,80,0.0,29098
2115,137858,SINGESHULT,SE,56.74,13.36,,distinct_years,80,0.0,29098
1172,137900,BORGHOLM,SE,56.88,16.67,,distinct_years,75,0.0,27152
1064,137780,RYD,SE,56.45,14.72,,distinct_years,61,0.0,22158
1397,137600,SABYHOLM,SE,55.9,12.83,,distinct_years,80,0.0,29098
820,137894,FROSLIDA,SE,56.87,13.07,,distinct_years,65,0.0,23619
727,138218,LUMMELUNDA,SE,57.74,18.43,,distinct_years,63,0.0,22616
969,137520,BORRINGE_KLOSTER,SE,55.51,13.33,,distinct_years,65,0.0,23438
831,138592,HULT,SE,58.68,16.13,,distinct_years,80,0.0,29098
1048,138998,SATRA_GARD,SE,59.53,17.84,,distinct_years,74,0.0,26633
1720,138600,FINSPANG,SE,58.72,15.78,,distinct_years,80,0.0,29098
833,138530,KARLSBORG_MO,SE,58.52,14.51,,distinct_years,74,0.0,26725
1401,138792,JULITA,SE,59.16,16.059722222222224,,distinct_years,62,0.0,22403
723,138232,JONKOPING,SE,57.766666666666666,14.183055555555557,,distinct_years,80,0.0,29098
238,138710,SJOGARDE,SE,58.98,17.84,,distinct_years,73,0.0,26237
411,138802,KRAKSTAD,SE,59.18,12.48,,distinct_years,80,0.0,29098
1050,137608,KRISTIANSTAD_EVEROD,SE,55.92,14.08,,distinct_years,64,0.0,23134
962,138164,HJORTED,SE,57.62,16.309722222222224,,distinct_years,58,0.0,20758
714,137818,EGERNAHULT,SE,56.62,13.38,,distinct_years,80,0.0,29098
1386,138992,FRYKFORS,SE,59.53,13.26,,distinct_years,80,0.0,29098
1332,139148,UPPSALA,SE,59.86,17.63,,distinct_years,80,0.0,29098
2033,138534,HEDEN,SE,58.52,11.52,,distinct_years,80,0.0,29098
1923,138930,JADERS_BRUK,SE,59.4,15.8,,distinct_years,80,0.0,29098
1260,139208,VADDO,SE,59.98,18.82,,distinct_years,80,0.0,29098
975,138348,HOGEMALEN,SE,58.06,14.6,,distinct_years,80,0.0,29098
1057,138884,STOCKHOLM,SE,59.35,18.05,,distinct_years,80,0.0,29098
1419,138804,DEGERFORS,SE,59.23,14.45,,distinct_years,80,0.0,29098
799,139102,HYVLINGE,SE,59.75,17.07,,distinct_years,80,0.0,29098
1854,137654,KOLLEBERGA,SE,56.07,13.27,,distinct_years,80,0.0,29098
1299,139078,SURAHAMMAR,SE,59.7,16.21972222222222,,distinct_years,75,0.0,27121
1860,137706,HOBY,SE,56.22,15.13,,distinct_years,80,0.0,29098
1279,138080,ALLGUNNEN,SE,57.07,15.97,,distinct_years,76,0.0,27637
2068,138226,BORAS,SE,57.76,12.95,,distinct_years,80,0.0,29098
1742,138188,EKSJO,SE,57.67,14.98,,distinct_years,80,0.0,29098
1229,138714,KATRINEHOLM_D,SE,58.99,16.18,,distinct_years,80,0.0,29098
1685,138440,VADERSTAD,SE,58.31,14.93,,distinct_years,58,0.0,20789
1650,138088,HERRVIK,SE,57.42,18.92,,distinct_years,58,0.0,20881
1317,137778,HALLANDS_VADERO,SE,56.45,12.55,,distinct_years,65,0.0,23619
1642,138454,HOLMA,SE,58.330000000000005,16.82,,distinct_years,64,0.0,23134
987,138168,VISBY,SE,57.66666666666666,18.33305555555556,,distinct_years,80,0.0,29098
418,138034,HAGSHULTS_FLYGPLATS,SE,57.29,14.14,,distinct_years,80,0.0,28734
109,137674,HASSLARP,SE,56.13,12.82,,distinct_years,80,0.0,29098
1576,138238,HUSKVARNA,SE,57.79,14.29,,distinct_years,80,0.0,29098
1236,138476,OJEBRO,SE,58.38,15.2,,distinct_years,80,0.0,29098
1368,137876,LJUNGBY,SE,56.830000000000005,13.95,,distinct_years,80,0.0,29098
877,137798,KNARED,SE,56.52,13.34,,distinct_years,80,0.0,29098
1218,138010,GRANSHULT,SE,57.2,15.08,,distinct_years,80,0.0,29098
1684,137574,HALLAMOLLA,SE,55.71,14.01,,distinct_years,65,0.0,23468
1551,138134,GREBBESHULT,SE,57.55,12.46,,distinct_years,80,0.0,29098
904,137974,VARBERG,SE,57.11,12.27,,distinct_years,80,0.0,29098
2017,137850,BRUNNSHULT,SE,56.71,13.16,,distinct_years,57,0.0,20638
1620,138734,BENGTSFORS_D,SE,59.06,12.22,,distinct_years,80,0.0,29098
2081,137944,FORA,SE,57.01,16.88,,distinct_years,56,0.0,20212
1664,138026,RYNINGSNAS,SE,57.27,15.93,,distinct_years,80,0.0,29098
2085,138668,TOLSGARDEN,SE,58.88,14.45,,distinct_years,80,0.0,29098
1175,138036,STORA_KARLSO,SE,57.29,17.96,,distinct_years,80,0.0,29098
1513,138760,VASTERHANINGE,SE,59.12,18.110000000000003,,distinct_years,80,0.0,29098
1014,137732,BARKAKRA,SE,56.29,12.85,,distinct_years,80,0.0,28734
1112,138934,LYCKAS,SE,59.4,17.67,,distinct_years,67,0.0,24260
1280,139206,LESJOFORS,SE,59.98,14.18,,distinct_years,53,0.0,19236
1277,138394,ATVIDABERG,SE,58.2,16.01,,distinct_years,65,0.0,23619
2104,138468,KILAGARDEN,SE,58.36,13.25,,distinct_years,80,0.0,29098
