souid,city,country,lat,lon
102051,HAAMSTEDE,NL,51.7,3.7
102053,OVEZANDE,NL,51.433055555555555,3.8166666666666664
102055,THOLEN-1,NL,51.533055555555556,4.216666666666667
102057,PHILIPPINE,NL,51.283055555555556,3.75
102059,SCHOONDIJKE,NL,51.35,3.55
102061,KAPELLEBRUG,NL,51.25,4.066666666666666
102063,ZUNDERT,NL,51.46666666666667,4.666666666666667
102065,ESBEEK,NL,51.433055555555555,5.15
102067,OOSTERHOUT,NL,51.63305555555556,4.833055555555555
102069,CHAAM,NL,51.516666666666666,4.883055555555556
102071,ANDEL,NL,51.783055555555556,5.05
102073,HOOGERHEIDE,NL,51.433055555555555,4.316666666666666
102075,KLUNDERT,NL,51.666666666666664,4.533055555555555
102077,SEVENUM,NL,51.4,6.016666666666667
102079,HELMOND,NL,51.48305555555556,5.616666666666667
102081,VENLO,NL,51.35,6.183055555555556
102083,NULAND,NL,51.71666666666667,5.416666666666667
102085,SOMEREN,NL,51.4,5.7
102087,DINTHER,NL,51.65,5.483055555555556
102089,EINDHOVEN (VB),NL,51.45,5.416666666666667
102096,EIJSDEN,NL,50.783055555555556,5.716666666666667
102098,VALKENBURG (L),NL,50.85,5.833055555555555
102100,SCHAESBERG,NL,50.9,6.016666666666667
